id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
673229313507647834,Entire 3 br. house+hot tub+20 min walk to dwtn,106887027,Adrien,Victoria,Victoria West,48.43674,-123.39043,Entire home/apt,495,3,3,2022-09-04,0.13,1,224,0,
673447932318448161,"The Little Museum - Victoria, BC",460763337,Helen,Saanich,Saanich,48.4616,-123.39887,Entire home/apt,218,1,47,2024-06-21,2.02,1,288,25,
673884883350746900,Sooke Suite,470209195,Aferdita,Sooke,Sooke,48.38538699999999,-123.7207326,Entire home/apt,169,2,30,2024-06-16,1.28,1,356,10,
673963070879945700,1-Bedroom + Den Condo with Secure Parking,339077883,Brianna,Victoria,Victoria West,48.43266,-123.38055,Entire home/apt,220,4,0,,,1,62,0,
674513771987223274,Large 5BR/3BA main level with ocean/mountain views,342490005,Greg,Metchosin,Metchosin,48.3905675,-123.5008286,Entire home/apt,318,3,26,2024-01-04,1.17,2,5,13,
674547492973040311,"Free parking, clean, private suite + all amenities",470389592,Abraheam,Saanich,Saanich,48.49878,-123.38301,Entire home/apt,110,1,67,2024-06-23,2.85,1,56,32,
674880193441834062,Centrally Located 1 Bedroom Suite with Parking.,470487413,Jeffrey,Saanich,Saanich,48.45715,-123.36237,Entire home/apt,,2,17,2023-08-20,0.73,1,0,7,
675279926065448763,BCingUMajestic Alcove Ocnft Country Duplex acreage,470587898,Dm,Juan de Fuca,Juan de Fuca,48.35741731531883,-123.70721977204084,Entire home/apt,313,1,19,2024-05-28,0.83,1,81,12,
675896710491095219,"Peaceful hidden gem, 1 BR on 1 acre w/ large pond",81091796,Kiersten,North Saanich,North Saanich,48.69327,-123.46473,Private room,146,1,95,2024-06-02,4.03,1,223,54,
676127920830232356,Cozy private tiny cabin (Westshore Urban Cabin),16018595,Paul & Lisa,Langford,Langford,48.4156,-123.51721,Entire home/apt,128,3,40,2024-06-23,1.72,1,50,18,
676749133846030611,Cheerful and spacious 1-Bedroom suite,387834811,Amanda,Langford,Langford,48.45755,-123.52233,Entire home/apt,97,3,40,2024-06-23,1.73,1,110,23,
676999529933645762,Deluxe house in  Urban Oasis with Flowing Stream,79675641,Peng,Saanich,Saanich,48.4997862,-123.3975691,Entire home/apt,729,30,19,2024-03-03,0.83,2,52,6,
677009569619290498,Lovely one bedroom in shared home in Cook Street,471022076,Andrea,Victoria,Fairfield,48.41595700000001,-123.3595813,Private room,29,30,0,,,1,168,0,
678168797857001997,"Hidden Oasis in Victoria, BC",30172151,Marlisa,Saanich,Saanich,48.48364644070795,-123.3991576731205,Entire home/apt,171,2,28,2024-06-20,1.20,3,64,7,
678478443227149708,Jordan River Creekside Acreage,31133495,Jack,Juan de Fuca,Juan de Fuca,48.4372823,-124.065812,Entire home/apt,593,2,30,2024-06-16,1.33,1,329,16,
678540043461123709,4-BR Top Oceanview Villa & excellent experience,116997197,Bowen,Saanich,Saanich,48.51112,-123.36795,Entire home/apt,436,31,45,2024-04-08,1.97,3,362,19,
679141016200835301,South-West Ocean View Two Bed Two Bath Condo!,78149109,Marko,Victoria,Victoria West,48.428214561030465,-123.38034343439331,Entire home/apt,200,30,3,2023-09-30,0.14,1,323,1,
679305228615356771,Homey vibes in center of the town,273915646,Abhishek,Saanich,Saanich,48.45938,-123.3883,Entire home/apt,,1,14,2022-09-24,0.60,1,0,0,
679675489154390607,Luxurious Beachfront Villa with Private Hot Tub,172677165,Stacey,Sooke,Sooke,48.37953,-123.69093,Entire home/apt,235,30,15,2023-08-06,0.65,7,335,2,
679783202159997466,Beachfront 4-bed Cottage with Private Hot Tub,172677165,Stacey,Sooke,Sooke,48.3787592,-123.6917237,Entire home/apt,235,30,15,2024-02-18,0.65,7,272,3,
680058810788291581,Clean and functional 2BR suite close to Uvic.,200060952,Hye Joo,Saanich,Saanich,48.46475,-123.32291,Entire home/apt,203,31,12,2023-06-30,0.53,8,154,1,
680261071682874075,"Modern Charm at Cook St: 1BR, Monthly Rentals",21376528,Lesley,Victoria,Fairfield,48.42255859061197,-123.35273603025517,Entire home/apt,,90,6,2024-04-04,0.27,6,0,4,
680323349456766316,Cozy Sleeping Cabin,471536355,Sharyn,Salt Spring Island,Salt Spring Island,48.85961,-123.50658,Entire home/apt,120,2,3,2024-06-12,2.14,1,339,3,
680629558851123688,Sea View Luxury Escape with Sauna,468784765,Josephine,Juan de Fuca,Juan de Fuca,48.36659,-123.67563,Entire home/apt,650,2,3,2023-08-20,0.15,2,68,1,
681312100893272221,Waterfront—VIP,217962108,Alice,Central Saanich,Central Saanich,48.60406,-123.39607,Private room,288,7,1,2022-08-07,0.04,5,60,0,
681731853307860082,Private bedroom with shared bath,187142378,Douglas,Saanich,Saanich,48.47301,-123.30458,Private room,72,1,19,2024-06-16,0.83,7,126,7,
681731905793723161,Air Conditioned Bedroom close to UVic,187142378,Douglas,Saanich,Saanich,48.47437,-123.30688,Private room,79,1,49,2024-06-16,2.10,7,84,18,
681991863249700340,JDF Waystation Cabin & bunkhouse steps to ocean,223943961,Genifer,Juan de Fuca,Juan de Fuca,48.55514,-124.41579,Entire home/apt,154,2,102,2024-06-06,4.51,1,22,55,
682059476091807387,Salty Mountain Sweet Retreat View with Hot tub,271403347,Rebecca,Salt Spring Island,Salt Spring Island,48.78202,-123.50909,Entire home/apt,180,2,93,2024-06-16,4.99,1,262,51,
682601750404337829,Luxury King Suite w/ Ocean and Mountain Views,9153672,Co-Hosts,Victoria,Fairfield,48.40711,-123.35288,Entire home/apt,,1,17,2024-06-23,0.80,42,0,10,43130
682610900097539828,New two bedroom suite in the heart of Sooke,357866064,Huong,Sooke,Sooke,48.38473,-123.72955,Entire home/apt,136,1,38,2024-06-17,1.65,1,35,21,
682897866911516630,Spacious lovely suite close to UVIC! Pet friendly!,54698545,Lucia,Saanich,Saanich,48.46439,-123.3445,Entire home/apt,149,2,46,2024-06-20,1.99,1,78,35,
684095164352356057,2-bedroom Suite in Cook St Village! Pet-Friendly!,7272694,Daniel,Victoria,Fairfield,48.41516,-123.35939,Entire home/apt,103,90,10,2023-09-18,0.47,2,163,5,
684139497355700157,Cadboro Bay Hideaway,238775474,Colin,Saanich,Saanich,48.46345,-123.29446,Entire home/apt,94,2,23,2024-06-19,2.53,1,129,23,
684163592876684943,Architecturally Impressive Country Farmhouse,2431363,Jamie,Central Saanich,Central Saanich,48.560995,-123.435489,Entire home/apt,618,3,15,2024-06-24,0.66,1,117,6,
684747226376262265,LOW cleaning FEES Private suite for 4,2722783,Moon,Langford,Langford,48.44753,-123.47792,Entire home/apt,150,2,44,2024-05-26,2.45,2,215,28,
685461850800700992,Cheerful 1 - bedroom suite with outdoor patio.,43178595,Liz,Victoria,North Park,48.43395,-123.35783,Entire home/apt,,2,34,2023-10-22,1.54,1,0,11,
685568090213820095,HeartWood Cabin,40990882,Michelle,Salt Spring Island,Salt Spring Island,48.86678,-123.51264,Entire home/apt,200,2,76,2024-06-10,3.55,1,59,35,
685574126721715408,Ocean View Spacious Private 2 bedroom suite,296361227,Qunxiang,Saanich,Saanich,48.48202,-123.30251,Entire home/apt,392,1,20,2024-06-21,1.83,1,24,20,
685587251374825696,A funky shared bungalow full of art and books.,473170291,Andrea,Salt Spring Island,Salt Spring Island,48.86433,-123.50887,Private room,78,2,12,2023-11-13,0.55,1,58,7,
686947483917786835,"Luxury 110' sailing yacht, Victoria, BC",1627795,Pamela,Sidney,Sidney,48.67106191472307,-123.40505058031383,Private room,,1,3,2023-04-14,0.19,1,45,0,
686967676308149691,"Adorable 1 bedroom, on the ocean, sandy beach",1813726,Pat,View Royal,View Royal,48.45522,-123.44737,Entire home/apt,,60,0,,,1,1,0,
687574372509730795,"Central, Cozy and Curated Retreat",363817553,Noelle,Saanich,Saanich,48.450193957779064,-123.36453700103179,Entire home/apt,135,28,0,,,1,110,0,
688319236155263784,Majestic View BnB: Active Pass Room,98538869,John,Salt Spring Island,Salt Spring Island,48.80359,-123.49305,Private room,180,2,4,2022-08-27,0.17,5,232,0,
688995241171490956,Points West Oceanfront Resort 2 Bed suite,297265233,Alexander,Juan de Fuca,Juan de Fuca,48.376860025717214,-123.85587651282549,Entire home/apt,458,2,3,2023-10-11,0.13,8,147,2,
689405385033453448,Sea View Loft at Robin's Nest B'n'B,53092328,Robin,Salt Spring Island,Salt Spring Island,48.8436795,-123.4984286,Private room,101,1,34,2023-11-11,1.48,2,347,26,
689449351678057327,"Bachelor Suite in Heritage Manor, Fairfield",2565269,Holly,Victoria,Fairfield,48.41732410034024,-123.35249467969487,Entire home/apt,174,2,45,2024-06-19,2.03,6,274,25,
689869901931500490,Classic 1979 VW Westfalia Stay & Explore,53092328,Robin,Salt Spring Island,Salt Spring Island,48.8436795,-123.4984286,Entire home/apt,,1,9,2023-10-01,0.40,2,174,4,
690044956502229137,Urban Oasis with stream Private Home on 1.3 Acres,79675641,Peng,Saanich,Saanich,48.49869,-123.39798,Entire home/apt,914,30,9,2024-06-16,0.41,2,52,5,
690393119986932277,"Luxurious, Spacious and Family Friendly Home",27653019,Andew,Saanich,Saanich,48.48144,-123.34026,Entire home/apt,,21,0,,,1,0,0,
690579148577140931,Mount Joy by the Sea,32614142,Elite Vacation Homes,Oak Bay,Oak Bay,48.4171,-123.32248,Entire home/apt,536,29,0,,,56,117,0,
690591334732845516,Private suite on a hobby farm in Brentwood Bay,74132884,Angela,Central Saanich,Central Saanich,48.56785,-123.43882,Entire home/apt,,3,28,2024-03-01,1.24,1,0,7,
690679227168983267,The Gordon Head Suite,25434886,Caley,Saanich,Saanich,48.49038,-123.31908,Entire home/apt,163,3,40,2024-06-09,1.76,1,80,21,
692633080170427303,Spacious 2 bedroom suite with parking,474817621,Babak,Colwood,Colwood,48.4162,-123.49946,Entire home/apt,244,1,44,2024-06-16,1.94,2,298,23,
692645981557224182,Private 2 bedroom cabin on large peaceful acreage,12684253,Tara,Salt Spring Island,Salt Spring Island,48.81723,-123.49838,Entire home/apt,325,3,29,2024-06-23,1.29,1,111,21,
692750885466350101,Jordan River-CrystalCabin-West Coast Sauna Retreat,145879808,Bonnie,Juan de Fuca,Juan de Fuca,48.43222,-124.0729,Entire home/apt,363,1,17,2023-03-26,0.77,1,252,0,
692787775843505394,Forest view 1 bedroom camper/RV on hobby farm,77177076,Gwen,Sooke,Sooke,48.39235,-123.6624,Entire home/apt,,1,0,,,1,0,0,
693056926500844542,Spectacular oceanview 2 bedroom in boutique hotel,190026478,Cindy,Sidney,Sidney,48.667694,-123.4028056,Entire home/apt,420,2,76,2024-06-25,3.43,1,298,49,
693414418849853348,The sunset cabin with hot tub on Galiano,20948432,Camila,Southern Gulf Islands,Southern Gulf Islands,48.89845,-123.39523,Entire home/apt,900,3,21,2024-06-22,1.16,1,205,12,
693600409003761359,Ocean View 2 Bdr with Full Workstation,14229692,Neil,Saanich,Saanich,48.5288,-123.36653,Entire home/apt,,21,1,2023-09-07,0.10,1,2,1,
694170830522736664,Luxury 2 Bedroom And Den Oak Bay Penthouse Condo W,97464625,Emr,Oak Bay,Oak Bay,48.433887,-123.3136057,Entire home/apt,,1,0,,,25,2,0,
694202832349311763,Artistic Heritage Loft,9153672,Co-Hosts,Victoria,Downtown,48.42715,-123.36563,Entire home/apt,138,1,57,2024-03-21,2.54,42,266,25,43149
694833128984219533,Coastal Shores Oceanside Retreat,68522111,Lori,Sooke,Sooke,48.3785231,-123.7154212,Entire home/apt,210,2,43,2024-06-20,4.04,1,101,43,
695037369723841802,Executive home centrally located walk to downtown,295789594,Wayne,Victoria,Fernwood,48.43484,-123.35048,Entire home/apt,820,90,5,2022-11-07,0.23,2,365,0,
695088228214372395,Haro Heights,195645342,Deidre,Saanich,Saanich,48.52261320990626,-123.36724300967093,Entire home/apt,130,29,1,2022-12-19,0.05,19,313,0,
695177054379030687,Comfy One bedroom suit with free parking near Uvic,200060952,Hye Joo,Saanich,Saanich,48.46442,-123.32334,Entire home/apt,,1,5,2023-03-26,0.22,8,0,0,
695234443501620195,The Red Door 11 min walk to Royal Jubilee Hospital,22379386,Adam,Victoria,South Jubilee,48.42899,-123.32476,Entire home/apt,74,30,4,2024-02-11,0.23,1,150,2,
697113693898004256,Seas the Bay Ocean View Suite,32614142,Elite Vacation Homes,Central Saanich,Central Saanich,48.56999,-123.46619,Entire home/apt,361,7,2,2024-02-03,0.16,56,321,2,
697183081190976299,Cozy suite with AC & fireplace by Jubilee Hospital,52036982,Rosita,Victoria,North Jubilee,48.4386557,-123.3309312,Entire home/apt,266,1,78,2024-06-27,3.83,2,243,61,42610
697899407867686925,"Bright, cozy 2 br garden suite, steps to RRU",16956844,Laura,Colwood,Colwood,48.4388411511689,-123.48555365088383,Entire home/apt,134,2,4,2022-11-01,0.18,1,40,0,
698694729199040247,Cozy garden-suite steps away from sea side,632217,Shael,Esquimalt,Esquimalt,48.42106,-123.40679,Entire home/apt,103,90,3,2024-06-12,0.60,3,60,3,
698725579125153100,Stunning 4 beds House | 15 mins to Downtown | AC,446501272,Jennifer,Saanich,Saanich,48.46793,-123.41772,Entire home/apt,1957,3,14,2023-09-17,0.64,2,20,8,
698821515587077265,Beautiful 1-Bedroom Guest Suite on Oceanview Farm,145342578,Bonnie,Central Saanich,Central Saanich,48.59942,-123.44521,Entire home/apt,142,2,43,2024-06-28,1.94,2,58,23,
699230989961173870,City Lights at the Era,32614142,Elite Vacation Homes,Victoria,Downtown,48.42671,-123.36261,Entire home/apt,153,89,2,2023-06-25,0.09,56,364,0,
699392110365106696,Luxury King Suite w/ Parking/Pool/Hot tub/Gym,9153672,Co-Hosts,Victoria,Downtown,48.42175,-123.3651,Entire home/apt,,1,52,2024-04-21,2.35,42,71,22,43212
699459473488212958,Beautiful 1 bed Carriage House in Saanich West,137410983,Heather,View Royal,View Royal,48.4678169,-123.4429197,Entire home/apt,219,2,54,2024-06-22,2.41,3,301,33,
699514949053345326,A Thoreau retreat,82399842,Gord,Southern Gulf Islands,Southern Gulf Islands,48.79352305849445,-123.19581940770148,Entire home/apt,84,1,13,2024-03-19,0.60,2,320,1,
699538455474887581,Brand New Cute & Cozy Trailer,17820625,Janelle,Colwood,Colwood,48.4339283,-123.4888494,Entire home/apt,150,2,8,2024-05-27,0.36,1,361,2,
700011549065918761,Laz'n By The Lake,144301933,Urban Concierge Services Inc.,Langford,Langford,48.44509,-123.53328,Entire home/apt,125,3,8,2023-09-16,0.36,6,301,4,
702284855741249042,"Cozy suite, hot tub, pool, firepit",319316183,Tammy,Langford,Langford,48.45011,-123.48154,Entire home/apt,130,1,59,2024-06-16,2.67,1,112,37,
703059000356032995,Mayne Retreat: an eclectic gulf island getaway,34463592,Julia,Southern Gulf Islands,Southern Gulf Islands,48.86384,-123.27344,Entire home/apt,133,1,42,2024-06-10,2.16,1,295,21,
703845541952585914,The Cedar Nook in Jordan River,53469723,Kelly,Juan de Fuca,Juan de Fuca,48.433632386895674,-124.07016414546565,Entire home/apt,109,1,31,2024-05-25,1.40,4,309,19,
704240952215633453,Spacious & Clean one bedroom Suite close to Uvic,200060952,Hye Joo,Saanich,Saanich,48.46429,-123.32265,Entire home/apt,,1,1,2022-11-13,0.05,8,0,0,
704257168428737008,Clean Private Room with Spacious parking near Uvic,200060952,Hye Joo,Saanich,Saanich,48.46263,-123.32233,Private room,,31,1,2022-11-18,0.05,8,0,0,
704296598343454236,Cozy guest suite close to Univrersity of Victoria.,200060952,Hye Joo,Saanich,Saanich,48.46455,-123.32256,Entire home/apt,,31,4,2023-06-17,0.31,8,0,0,
704416379223797452,Ninny’s bunkhouse in Jordan River,477283705,Yatawee,Juan de Fuca,Juan de Fuca,48.43333656032374,-124.0720347315073,Entire home/apt,180,2,24,2023-09-20,1.08,1,241,8,
704501615554841640,Beautiful condo in the heart of downtown Victoria,166892556,Angela,Victoria,Downtown,48.42372,-123.3665,Entire home/apt,,3,0,,,1,0,0,
705211716140994108,Beautiful 2 Bedroom 1 Bathr  Log Cabin with HotTub,477450642,Ray,Salt Spring Island,Salt Spring Island,48.83870551986163,-123.49355337342016,Entire home/apt,350,3,11,2023-09-14,0.52,1,253,8,
707461272212896559,Modern cheerful home close to all amenities.,477899960,Meil,Saanich,Saanich,48.46591,-123.41485,Entire home/apt,120,30,6,2024-06-01,0.45,1,302,5,
707922117120102986,Oak Bay Guest Suite w/ Free Laundry + Parking,210218610,George,Saanich,Saanich,48.4419,-123.32248,Private room,,1,4,2022-10-14,0.18,1,0,0,
707924858872572618,"Epic Metchosin Yurt in The Woods, on Idyllic Lake",5392316,Adil,Metchosin,Metchosin,48.36878,-123.59644,Entire home/apt,290,2,0,,,1,355,0,
708040393659753047,Fully equipped 2 Bedroom Guest suite in Sidney,17923903,Louise,Sidney,Sidney,48.66607,-123.40435,Entire home/apt,229,2,36,2024-06-16,1.87,1,286,23,
708516531405600680,Ultimate Luxury at The Falls,430506568,Timothy,Victoria,Downtown,48.4227497,-123.3656045,Entire home/apt,399,3,8,2023-10-10,0.40,1,88,5,40733
709555842185124186,Condo with epic view in the heart of Victoria,45087170,Sam,Victoria,Harris Green,48.42572,-123.35837,Entire home/apt,120,30,0,,,1,108,0,
709561370405679498,"Cozy, private guest suite by the Gorge Waterway",32710541,Andrea,Saanich,Saanich,48.44984,-123.40206,Entire home/apt,87,4,39,2024-06-28,1.80,1,3,19,
710035885838858984,4 Bedroom Spectacular Lakeside House With Private,97464625,Emr,Langford,Langford,48.4443194,-123.5260825,Entire home/apt,,1,3,2023-12-21,0.15,25,113,1,
710372550614307211,Peaceful Cozy 2 bedroom - 1 bath -,13732844,Mary Ellen,Saanich,Saanich,48.44344,-123.32356,Entire home/apt,214,2,12,2024-06-23,0.95,3,326,11,
712290273182204573,The Arbutus Canopy Home - w/ Hot Tub,11699967,Pal,Langford,Langford,48.44104,-123.54569,Entire home/apt,319,2,14,2023-04-09,0.65,1,16,0,
712443143685344025,A Fernwood Heritage Home's Contemporary Suite,178813571,Kayla And Dylan,Victoria,Hillside/Quadra,48.43568,-123.35682,Entire home/apt,97,30,8,2024-05-15,0.39,1,302,3,
712570968765646600,Dallas Rd Epic Ocean Views One Bedroom Suite,73124365,Jane,Victoria,Fairfield,48.40781,-123.35298,Entire home/apt,199,5,12,2024-04-06,0.69,1,92,4,43176
712989647455891334,Airbnb in Your Driveway - Taylor the Trailer,390899874,Amara,Saanich,Saanich,48.47303,-123.44013,Entire home/apt,75,5,0,,,1,347,0,
713137811698870534,Cozy two-bedroom suite in Sidney by the Sea!,14355486,Luc,Sidney,Sidney,48.65085561547003,-123.4108655154705,Entire home/apt,159,2,16,2024-06-14,0.75,2,317,11,
714119622464303013,One of a kind pirate boat with all the comforts!,477584900,Al,Sidney,Sidney,48.64782,-123.40807,Entire home/apt,250,3,0,,,1,365,0,
714574611345017076,"Spacious Suite, Sauna, Cedar Shower, Full Kitchen",26320746,Patti And Dave,Salt Spring Island,Salt Spring Island,48.87535,-123.55765,Entire home/apt,149,2,64,2024-06-28,2.95,1,44,40,
714586768058802407,Relaxing queen room with en suite bathroom,465565369,Salt Spring Centre,Salt Spring Island,Salt Spring Island,48.82455,-123.49238,Private room,140,1,19,2024-06-16,1.20,10,86,13,
714641361620514218,Cedar Brook Shanty,143629902,Samantha,Sooke,Sooke,48.37415,-123.75097,Entire home/apt,93,1,66,2024-06-28,3.09,1,221,34,
716825644720743767,Snowbird Retirement Haven 55+,34315109,Carol Ann,Victoria,Fairfield,48.40869,-123.35504,Private room,50,90,1,2022-10-31,0.05,26,365,0,
717305319649767374,A welcoming private suite near Ganges,258556994,Paul,Salt Spring Island,Salt Spring Island,48.84007,-123.49506,Entire home/apt,214,2,26,2024-04-28,1.24,1,42,15,
717834965949927589,Modern studio suite down by the sea,479859654,Madeleine,Sidney,Sidney,48.66380709689586,-123.40786774791542,Entire home/apt,106,2,70,2024-06-27,3.51,1,25,41,
717843581954941241,For Camping (or takeout rental Only-Camper Trailer,477626716,Nazmije,Esquimalt,Esquimalt,48.42636,-123.40224,Entire home/apt,110,2,2,2024-03-20,0.20,1,309,2,
718072394436508264,Astoria Elegance - Downtown Contemporary Suite,40529437,Victoria Prime Services,Victoria,Downtown,48.42245,-123.36428,Entire home/apt,170,1,4,2023-10-04,0.21,44,161,1,46057
718208938717234847,Wits end escape,244641213,Cory,Victoria,Hillside/Quadra,48.44147,-123.35634,Entire home/apt,89,30,5,2024-05-03,0.40,1,108,4,
